task_index,source,break_rate,length,internal_edges,redundancy,cut_vertices,logical_degree,coupling_mass,contacts,mass_per_contact,max_contact_load,load_concentration,field
2,policy1,0.2080078125,7.0,7.0,1.0,4.0,3.0,5.0,11.0,0.45454545454545453,3.5,2.560975609756098,0.0
2,policy1,0.07470703125,3.0,2.0,0.0,1.0,3.0,5.0,13.0,0.38461538461538464,0.625,1.530612244897959,0.0
2,policy1,0.03759765625,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,policy1,0.02099609375,3.0,2.0,0.0,1.0,3.0,5.0,9.0,0.5555555555555556,2.5,2.295918367346939,0.0
2,policy1,0.04541015625,4.0,3.0,0.0,2.0,4.0,7.0,7.0,1.0,3.5,2.485207100591716,0.0
2,policy1,0.0,1.0,0.0,0.0,0.0,3.0,5.800000000000001,4.0,1.4500000000000002,2.5,1.7241379310344829,0.0
2,policy1,0.029296875,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,policy1,0.0,1.0,0.0,0.0,0.0,2.0,6.2,2.0,3.1,3.5,1.129032258064516,0.0
2,policy1,0.0,1.0,0.0,0.0,0.0,2.0,0.8,2.0,0.4,0.4,1.0,0.0
2,policy1,0.0458984375,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,policy1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,policy1,0.0234375,3.0,2.0,0.0,1.0,5.0,12.600000000000001,8.0,1.5750000000000002,3.9,1.9306930693069306,0.0
2,policy1,0.0,1.0,0.0,0.0,0.0,2.0,7.0,2.0,3.5,3.5,1.0,0.0
2,policy1,0.1640625,2.0,1.0,0.0,0.0,2.0,5.0,3.0,1.6666666666666667,3.6999999999999997,1.7011494252873562,0.0
2,policy1,0.10791015625,4.0,3.0,0.0,2.0,2.0,5.8,4.0,1.45,3.9,1.7205882352941178,0.0
2,policy1,0.0,1.0,0.0,0.0,0.0,2.0,1.2,2.0,0.6,1.0,1.6666666666666667,0.0
2,policy1,0.0,1.0,0.0,0.0,0.0,2.0,5.0,3.0,1.6666666666666667,3.9,1.7528089887640448,0.0
2,policy1,0.0830078125,3.0,2.0,0.0,1.0,4.0,6.6000000000000005,13.0,0.5076923076923078,3.9,3.1304347826086953,0.0
2,minorminer,0.15576171875,2.0,1.0,0.0,0.0,5.0,6.2,8.0,0.775,1.8,2.1176470588235294,0.0
2,minorminer,0.0,1.0,0.0,0.0,0.0,6.0,8.8,6.0,1.4666666666666668,2.4,1.6363636363636362,0.0
2,minorminer,0.13232421875,2.0,1.0,0.0,0.0,7.0,16.8,10.0,1.6800000000000002,3.9,1.9293286219081272,0.0
2,minorminer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,minorminer,0.0,1.0,0.0,0.0,0.0,2.0,6.2,2.0,3.1,3.5,1.129032258064516,0.0
2,minorminer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,minorminer,0.0,1.0,0.0,0.0,0.0,5.0,10.4,5.0,2.08,3.9,1.875,0.0
2,minorminer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,minorminer,0.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,2.5,3.6999999999999997,1.48,0.0
2,minorminer,0.0,1.0,0.0,0.0,0.0,3.0,5.0,3.0,1.6666666666666667,3.5,2.1,0.0
2,minorminer,0.0,1.0,0.0,0.0,0.0,3.0,5.0,4.0,1.25,2.0,1.6,0.0
2,minorminer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,minorminer,0.0,1.0,0.0,0.0,0.0,3.0,5.0,3.0,1.6666666666666667,2.5,1.5,0.0
2,minorminer,0.0,1.0,0.0,0.0,0.0,4.0,7.0,5.0,1.4,3.5,2.1705426356589146,0.0
2,minorminer,0.0,1.0,0.0,0.0,0.0,3.0,5.800000000000001,3.0,1.9333333333333336,2.9,1.5,0.0
2,minorminer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,minorminer,0.0,1.0,0.0,0.0,0.0,2.0,6.2,2.0,3.1,3.5,1.129032258064516,0.0
2,minorminer,0.0,1.0,0.0,0.0,0.0,2.0,0.8,2.0,0.4,0.4,1.0,0.0
2,minorminer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,minorminer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,minorminer,0.0,1.0,0.0,0.0,0.0,5.0,12.600000000000001,5.0,2.5200000000000005,3.9,1.5476190476190477,0.0
2,minorminer,0.0,1.0,0.0,0.0,0.0,2.0,7.0,2.0,3.5,3.5,1.0,0.0
2,minorminer,0.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,2.5,3.6999999999999997,1.48,0.0
2,minorminer,0.0,1.0,0.0,0.0,0.0,2.0,5.8,2.0,2.9,3.9,1.3448275862068966,0.0
2,minorminer,0.0,1.0,0.0,0.0,0.0,2.0,1.2,2.0,0.6,1.0,1.6666666666666667,0.0
2,minorminer,0.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,2.5,3.9,1.56,0.0
2,minorminer,0.0,1.0,0.0,0.0,0.0,4.0,6.6000000000000005,4.0,1.6500000000000001,3.9,2.3636363636363638,0.0
3,policy0,0.0,1.0,0.0,0.0,0.0,2.0,0.8,2.0,0.4,0.4,1.0,0.0
3,policy0,0.0126953125,3.0,2.0,0.0,1.0,4.0,9.0,12.0,0.75,1.55,1.7142857142857144,0.0
3,policy0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,3.0,1.3333333333333333,2.0,1.3333333333333333,0.0
3,policy0,0.13671875,6.0,5.0,0.0,3.0,2.0,5.8,6.0,0.9666666666666667,0.9666666666666667,1.0,0.0
3,policy0,0.2197265625,3.0,2.0,0.0,1.0,5.0,11.2,10.0,1.1199999999999999,2.1,1.5272727272727273,0.0
3,policy0,0.04052734375,5.0,6.0,2.0,1.0,2.0,3.5999999999999996,4.0,0.8999999999999999,0.8999999999999999,1.0,0.0
3,policy0,0.0439453125,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,policy0,0.0,1.0,0.0,0.0,0.0,3.0,2.4000000000000004,4.0,0.6000000000000001,1.2000000000000002,1.565217391304348,0.0
3,policy0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,policy0,0.0244140625,3.0,2.0,0.0,1.0,2.0,2.0,7.0,0.2857142857142857,0.5,1.4285714285714286,0.0
3,policy0,0.00830078125,4.0,5.0,2.0,0.0,3.0,5.0,5.0,1.0,1.1,1.076086956521739,0.0
3,policy0,0.037109375,2.0,1.0,0.0,0.0,2.0,1.9999999999999998,4.0,0.49999999999999994,0.8999999999999999,1.8,0.0
3,policy0,0.0419921875,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,policy0,0.0,1.0,0.0,0.0,0.0,2.0,0.8,2.0,0.4,0.4,1.0,0.0
3,policy0,0.013671875,2.0,1.0,0.0,0.0,4.0,8.2,7.0,1.1714285714285713,2.1,1.5412844036697249,0.0
3,policy0,0.05078125,4.0,3.0,0.0,2.0,3.0,4.0,4.0,1.0,1.2000000000000002,1.2000000000000002,0.0
3,policy0,0.0,1.0,0.0,0.0,0.0,2.0,0.8,3.0,0.26666666666666666,0.4,1.3333333333333333,0.0
3,policy0,0.01171875,3.0,2.0,0.0,1.0,6.0,17.8,12.0,1.4833333333333334,3.9,2.045156591405681,0.0
3,policy0,0.0,1.0,0.0,0.0,0.0,3.0,3.5999999999999996,4.0,0.8999999999999999,1.0,1.1111111111111112,0.0
3,policy0,0.1142578125,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,policy0,0.0791015625,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,policy0,0.4052734375,2.0,1.0,0.0,0.0,4.0,6.2,4.0,1.55,2.1,1.3548387096774195,0.0
3,policy0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,4.0,1.75,3.9,1.8,0.0
3,policy0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,policy0,0.01171875,2.0,1.0,0.0,0.0,2.0,5.0,4.0,1.25,2.1,1.3695652173913042,0.0
3,policy0,0.3837890625,2.0,1.0,0.0,0.0,4.0,6.999999999999999,5.0,1.4,3.9,2.328358208955224,0.0
3,policy0,0.162109375,3.0,2.0,0.0,1.0,4.0,9.8,7.0,1.4000000000000001,3.9,1.9746835443037973,0.0
3,policy0,0.041015625,2.0,1.0,0.0,0.0,2.0,0.8,3.0,0.26666666666666666,0.4,1.3333333333333333,0.0
3,policy1,0.08642578125,5.0,4.0,0.0,3.0,2.0,0.8,6.0,0.13333333333333333,0.4,1.6666666666666665,0.0
3,policy1,0.11083984375,11.0,18.0,8.0,2.0,4.0,9.0,19.0,0.47368421052631576,1.0333333333333334,2.003231017770598,0.0
3,policy1,0.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0
3,policy1,0.2705078125,3.0,2.0,0.0,1.0,2.0,5.8,2.0,2.9,2.9,1.0,0.0
3,policy1,0.43701171875,3.0,2.0,0.0,1.0,5.0,11.2,9.0,1.2444444444444445,3.3,2.133620689655172,0.0
3,policy1,0.0,1.0,0.0,0.0,0.0,2.0,3.5999999999999996,3.0,1.2,1.7999999999999998,1.3333333333333333,0.0
3,policy1,0.07177734375,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,policy1,0.0,1.0,0.0,0.0,0.0,3.0,2.4000000000000004,3.0,0.8000000000000002,1.2000000000000002,1.5,0.0
3,policy1,0.025390625,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,policy1,0.0,1.0,0.0,0.0,0.0,2.0,2.0,6.0,0.3333333333333333,0.5,1.3333333333333333,0.0
3,policy1,0.45849609375,5.0,4.0,0.0,3.0,3.0,5.0,5.0,1.0,2.9,2.0390625,0.0
3,policy1,0.10888671875,9.0,10.0,2.0,4.0,2.0,1.9999999999999998,2.0,0.9999999999999999,1.7999999999999998,1.8,0.0
3,policy1,0.07763671875,9.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,policy1,0.0,1.0,0.0,0.0,0.0,2.0,0.8,2.0,0.4,0.4,1.0,0.0
3,policy1,0.0,1.0,0.0,0.0,0.0,4.0,8.2,4.0,2.05,3.0999999999999996,1.5121951219512195,0.0
3,policy1,0.013671875,2.0,1.0,0.0,0.0,3.0,4.0,6.0,0.6666666666666666,2.0,1.764705882352941,0.0
3,policy1,0.0009765625,4.0,5.0,2.0,0.0,2.0,0.8,4.0,0.2,0.4,1.5,0.0
3,policy1,0.0,2.0,1.0,0.0,0.0,6.0,17.8,15.0,1.1866666666666668,3.3,1.6673684210526314,0.0
3,policy1,0.095703125,6.0,7.0,2.0,2.0,3.0,3.5999999999999996,7.0,0.5142857142857142,1.0,1.4285714285714284,0.0
3,policy1,0.02880859375,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,policy1,0.0244140625,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,policy1,0.02685546875,2.0,1.0,0.0,0.0,4.0,6.2,7.0,0.8857142857142858,2.0,1.811320754716981,0.0
3,policy1,0.021484375,6.0,6.0,1.0,1.0,3.0,7.0,9.0,0.7777777777777778,0.975,1.3448275862068966,0.0
3,policy1,0.076171875,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,policy1,0.0732421875,3.0,2.0,0.0,1.0,2.0,5.0,3.0,1.6666666666666667,2.9,1.4683544303797467,0.0
3,policy1,0.0009765625,2.0,1.0,0.0,0.0,4.0,6.999999999999999,5.0,1.4,1.95,1.5445544554455446,0.0
3,policy1,0.02880859375,3.0,2.0,0.0,1.0,4.0,9.8,9.0,1.088888888888889,2.7,1.6047548291233287,0.0
3,policy1,0.0625,4.0,3.0,0.0,2.0,2.0,0.8,8.0,0.1,0.13333333333333333,1.25,0.0
3,minorminer,0.0,1.0,0.0,0.0,0.0,2.0,0.8,2.0,0.4,0.4,1.0,0.0
3,minorminer,0.0,1.0,0.0,0.0,0.0,4.0,9.0,5.0,1.8,3.5,1.686746987951807,0.0
3,minorminer,0.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0
3,minorminer,0.0,1.0,0.0,0.0,0.0,2.0,5.8,2.0,2.9,2.9,1.0,0.0
3,minorminer,0.0,1.0,0.0,0.0,0.0,5.0,11.2,5.0,2.2399999999999998,3.3,1.4732142857142858,0.0
3,minorminer,0.0,1.0,0.0,0.0,0.0,2.0,3.5999999999999996,2.0,1.7999999999999998,1.7999999999999998,1.0,0.0
3,minorminer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,minorminer,0.0,1.0,0.0,0.0,0.0,3.0,2.4000000000000004,3.0,0.8000000000000002,1.2000000000000002,1.5,0.0
3,minorminer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,minorminer,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0
3,minorminer,0.0,1.0,0.0,0.0,0.0,3.0,5.0,3.0,1.6666666666666667,2.9,1.7399999999999998,0.0
3,minorminer,0.0,1.0,0.0,0.0,0.0,2.0,1.9999999999999998,2.0,0.9999999999999999,1.7999999999999998,1.8,0.0
3,minorminer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,minorminer,0.0,1.0,0.0,0.0,0.0,2.0,0.8,2.0,0.4,0.4,1.0,0.0
3,minorminer,0.0,1.0,0.0,0.0,0.0,4.0,8.2,4.0,2.05,3.0999999999999996,1.5121951219512195,0.0
3,minorminer,0.1298828125,2.0,1.0,0.0,0.0,3.0,4.0,3.0,1.3333333333333333,2.0,1.5,0.0
3,minorminer,0.0,1.0,0.0,0.0,0.0,2.0,0.8,2.0,0.4,0.4,1.0,0.0
3,minorminer,0.0,1.0,0.0,0.0,0.0,6.0,17.8,6.0,2.966666666666667,3.9,1.3146067415730336,0.0
3,minorminer,0.0,1.0,0.0,0.0,0.0,3.0,3.5999999999999996,3.0,1.2,1.7999999999999998,1.5,0.0
3,minorminer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,minorminer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,minorminer,0.01953125,2.0,1.0,0.0,0.0,4.0,6.2,4.0,1.55,2.1,1.3548387096774195,0.0
3,minorminer,0.0,1.0,0.0,0.0,0.0,3.0,7.0,3.0,2.3333333333333335,3.9,1.6714285714285713,0.0
3,minorminer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,minorminer,0.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,2.5,2.9,1.16,0.0
3,minorminer,0.0,1.0,0.0,0.0,0.0,4.0,6.999999999999999,4.0,1.7499999999999998,3.9,2.2285714285714286,0.0
3,minorminer,0.1181640625,2.0,1.0,0.0,0.0,4.0,9.8,5.0,1.9600000000000002,3.9,1.7142857142857144,0.0
3,minorminer,0.0,1.0,0.0,0.0,0.0,2.0,0.8,2.0,0.4,0.4,1.0,0.0
4,policy0,0.017578125,2.0,1.0,0.0,0.0,2.0,5.0,4.0,1.25,2.5,1.5,0.0
4,policy0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,policy0,0.005859375,2.0,1.0,0.0,0.0,3.0,7.0,6.0,1.1666666666666667,1.75,1.4651162790697674,0.0
4,policy0,0.005859375,4.0,4.0,1.0,0.0,2.0,0.8,8.0,0.1,0.4,1.75,0.0
4,policy0,0.0,1.0,0.0,0.0,0.0,5.0,9.8,7.0,1.4000000000000001,3.9,2.199248120300752,0.0
4,policy0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,policy0,0.17529296875,3.0,2.0,0.0,1.0,4.0,10.0,5.0,2.0,3.5,1.696969696969697,0.0
4,policy0,0.025390625,3.0,2.0,0.0,1.0,4.0,7.6,7.0,1.0857142857142856,1.5999999999999999,1.5483870967741935,0.0
4,policy0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0
4,policy0,0.0322265625,4.0,3.0,0.0,2.0,5.0,7.8,12.0,0.65,3.5,3.2110091743119265,0.0
4,policy0,0.052734375,3.0,2.0,0.0,1.0,2.0,2.0,3.0,0.6666666666666666,1.0,1.3333333333333333,0.0
4,policy0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,policy0,0.06884765625,6.0,5.0,0.0,3.0,4.0,7.800000000000001,8.0,0.9750000000000001,3.5,2.8,0.0
4,policy0,0.146484375,4.0,3.0,0.0,2.0,2.0,7.0,2.0,3.5,3.5,1.0,0.0
4,policy0,0.02001953125,3.0,2.0,0.0,1.0,2.0,3.5999999999999996,4.0,0.8999999999999999,0.9333333333333332,1.0769230769230769,0.0
4,policy0,0.08154296875,4.0,3.0,0.0,2.0,4.0,9.8,9.0,1.088888888888889,3.5,1.8142548596112311,0.0
4,policy0,0.0,1.0,0.0,0.0,0.0,5.0,7.3999999999999995,5.0,1.48,2.1999999999999997,1.4864864864864864,0.0
4,policy0,0.09765625,5.0,4.0,0.0,2.0,3.0,5.6,3.0,1.8666666666666665,3.1999999999999997,1.7142857142857144,0.0
4,policy0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,3.0,2.3333333333333335,3.5,1.5,0.0
4,policy0,0.09326171875,2.0,1.0,0.0,0.0,2.0,2.8,2.0,1.4,1.4,1.0,0.0
4,policy0,0.43115234375,9.0,8.0,0.0,5.0,2.0,5.0,3.0,1.6666666666666667,3.5,1.6470588235294117,0.0
4,policy0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,policy0,0.11962890625,4.0,3.0,0.0,1.0,5.0,7.800000000000001,5.0,1.56,3.5,2.2435897435897436,0.0
4,policy0,0.0185546875,2.0,1.0,0.0,0.0,3.0,2.0,6.0,0.3333333333333333,0.5,1.3636363636363635,0.0
4,policy0,0.341796875,6.0,5.0,0.0,3.0,4.0,9.8,5.0,1.9600000000000002,3.9,1.9378881987577639,0.0
4,policy0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,policy0,0.0,1.0,0.0,0.0,0.0,4.0,5.6,4.0,1.4,2.0,1.4285714285714286,0.0
4,policy0,0.05029296875,6.0,5.0,0.0,3.0,3.0,8.399999999999999,4.0,2.0999999999999996,3.1999999999999997,1.4117647058823528,0.0
4,policy0,0.9404296875,4.0,3.0,0.0,2.0,3.0,7.800000000000001,5.0,1.56,3.9,1.5530973451327434,0.0
4,policy0,0.07177734375,3.0,2.0,0.0,1.0,6.0,12.6,8.0,1.575,3.9,2.005714285714286,0.0
4,policy0,0.3447265625,2.0,1.0,0.0,0.0,5.0,12.0,5.0,2.4,3.5,1.4583333333333335,0.0
4,policy0,0.13037109375,6.0,5.0,0.0,3.0,2.0,5.0,4.0,1.25,1.75,1.4,0.0
4,policy0,0.2412109375,11.0,10.0,0.0,7.0,5.0,10.6,17.0,0.6235294117647059,2.5,2.041213063763608,0.0
4,policy0,0.005859375,3.0,3.0,1.0,0.0,4.0,7.0,8.0,0.875,3.5,2.6582278481012658,0.0
4,policy1,0.0673828125,3.0,2.0,0.0,1.0,2.0,5.0,3.0,1.6666666666666667,2.5,1.3333333333333333,0.0
4,policy1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,policy1,0.10498046875,5.0,4.0,0.0,2.0,3.0,7.0,5.0,1.4,1.75,1.3125,0.0
4,policy1,0.10205078125,5.0,4.0,0.0,2.0,2.0,0.8,8.0,0.1,0.13333333333333333,1.25,0.0
4,policy1,0.23974609375,3.0,2.0,0.0,1.0,5.0,9.8,8.0,1.225,3.9,2.6530612244897958,0.0
4,policy1,0.02734375,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,policy1,0.01123046875,4.0,3.0,0.0,2.0,4.0,10.0,8.0,1.25,3.5,2.1,0.0
4,policy1,0.0,1.0,0.0,0.0,0.0,4.0,7.6,4.0,1.9,3.1999999999999997,1.6842105263157894,0.0
4,policy1,0.0390625,3.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0
4,policy1,0.04736328125,4.0,3.0,0.0,2.0,5.0,7.8,12.0,0.65,3.5,3.017241379310345,0.0
4,policy1,0.025390625,2.0,1.0,0.0,0.0,2.0,2.0,4.0,0.5,1.0,1.5,0.0
4,policy1,0.02685546875,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,policy1,0.0048828125,4.0,3.0,0.0,2.0,4.0,7.800000000000001,14.0,0.5571428571428572,1.1666666666666667,1.794871794871795,0.0
4,policy1,0.05712890625,3.0,2.0,0.0,1.0,2.0,7.0,2.0,3.5,3.5,1.0,0.0
4,policy1,0.0,1.0,0.0,0.0,0.0,2.0,3.5999999999999996,2.0,1.7999999999999998,2.8,1.5555555555555556,0.0
4,policy1,0.00244140625,2.0,1.0,0.0,0.0,4.0,9.8,10.0,0.9800000000000001,1.1666666666666667,1.1965811965811965,0.0
4,policy1,0.00537109375,5.0,5.0,1.0,0.0,5.0,7.3999999999999995,8.0,0.9249999999999999,2.1,2.019230769230769,0.0
4,policy1,0.02685546875,3.0,2.0,0.0,1.0,3.0,5.6,4.0,1.4,3.1999999999999997,2.042553191489362,0.0
4,policy1,0.0,1.0,0.0,0.0,0.0,3.0,7.0,4.0,1.75,3.5,1.826086956521739,0.0
4,policy1,0.13232421875,5.0,4.0,0.0,2.0,2.0,2.8,4.0,0.7,1.4,1.5,0.0
4,policy1,0.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,2.5,3.5,1.4,0.0
4,policy1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,policy1,0.109375,3.0,2.0,0.0,1.0,5.0,7.800000000000001,13.0,0.6000000000000001,1.1666666666666667,1.7857142857142858,0.0
4,policy1,0.03076171875,3.0,2.0,0.0,1.0,3.0,2.0,13.0,0.15384615384615385,0.3333333333333333,1.8749999999999998,0.0
4,policy1,0.0,1.0,0.0,0.0,0.0,4.0,9.8,5.0,1.9600000000000002,3.9,1.9378881987577639,0.0
4,policy1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,policy1,0.00732421875,2.0,1.0,0.0,0.0,4.0,5.6,6.0,0.9333333333333332,2.0,1.9047619047619047,0.0
4,policy1,0.05078125,3.0,2.0,0.0,1.0,3.0,8.399999999999999,3.0,2.7999999999999994,3.1999999999999997,1.142857142857143,0.0
4,policy1,0.0537109375,3.0,2.0,0.0,1.0,3.0,7.800000000000001,3.0,2.6,3.9,1.5,0.0
4,policy1,0.06103515625,5.0,4.0,0.0,3.0,6.0,12.6,17.0,0.7411764705882353,3.9,3.205479452054795,0.0
4,policy1,0.359375,2.0,1.0,0.0,0.0,5.0,12.0,10.0,1.2,3.5,1.5000000000000002,0.0
4,policy1,0.302734375,4.0,3.0,0.0,1.0,2.0,5.0,3.0,1.6666666666666667,1.75,1.0769230769230769,0.0
4,policy1,0.0234375,5.0,4.0,0.0,3.0,5.0,10.6,14.0,0.7571428571428571,1.25,1.506024096385542,0.0
4,policy1,0.30908203125,8.0,8.0,1.0,4.0,4.0,7.0,11.0,0.6363636363636364,3.5,2.7888446215139444,0.0
4,minorminer,0.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,2.5,2.5,1.0,0.0
4,minorminer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,minorminer,0.0,1.0,0.0,0.0,0.0,3.0,7.0,3.0,2.3333333333333335,3.5,1.5,0.0
4,minorminer,0.02783203125,2.0,1.0,0.0,0.0,2.0,0.8,2.0,0.4,0.4,1.0,0.0
4,minorminer,0.0,1.0,0.0,0.0,0.0,5.0,9.8,5.0,1.9600000000000002,3.9,1.9897959183673466,0.0
4,minorminer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,minorminer,0.00537109375,2.0,1.0,0.0,0.0,4.0,10.0,4.0,2.5,3.5,1.4,0.0
4,minorminer,0.0,1.0,0.0,0.0,0.0,4.0,7.6,4.0,1.9,3.1999999999999997,1.6842105263157894,0.0
4,minorminer,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0
4,minorminer,0.0,1.0,0.0,0.0,0.0,5.0,7.8,6.0,1.3,3.5,2.6717557251908395,0.0
4,minorminer,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0
4,minorminer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,minorminer,0.01025390625,2.0,1.0,0.0,0.0,4.0,7.800000000000001,6.0,1.3,3.5,1.8584070796460177,0.0
4,minorminer,0.0,1.0,0.0,0.0,0.0,2.0,7.0,2.0,3.5,3.5,1.0,0.0
4,minorminer,0.0,1.0,0.0,0.0,0.0,2.0,3.5999999999999996,2.0,1.7999999999999998,2.8,1.5555555555555556,0.0
4,minorminer,0.0,2.0,1.0,0.0,0.0,4.0,9.8,5.0,1.9600000000000002,3.5,1.6374269005847952,0.0
4,minorminer,0.00537109375,2.0,1.0,0.0,0.0,5.0,7.3999999999999995,9.0,0.8222222222222222,2.1999999999999997,1.952662721893491,0.0
4,minorminer,0.0,1.0,0.0,0.0,0.0,3.0,5.6,3.0,1.8666666666666665,3.1999999999999997,1.7142857142857144,0.0
4,minorminer,0.0,1.0,0.0,0.0,0.0,3.0,7.0,3.0,2.3333333333333335,3.5,1.5,0.0
4,minorminer,0.0,1.0,0.0,0.0,0.0,2.0,2.8,2.0,1.4,1.4,1.0,0.0
4,minorminer,0.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,2.5,3.5,1.4,0.0
4,minorminer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,minorminer,0.14453125,2.0,1.0,0.0,0.0,5.0,7.800000000000001,6.0,1.3,3.5,2.4647887323943665,0.0
4,minorminer,0.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,0.6666666666666666,1.0,1.5,0.0
4,minorminer,0.0,1.0,0.0,0.0,0.0,4.0,9.8,4.0,2.45,3.9,1.5918367346938773,0.0
4,minorminer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,minorminer,0.0,1.0,0.0,0.0,0.0,4.0,5.6,4.0,1.4,2.0,1.4285714285714286,0.0
4,minorminer,0.0,1.0,0.0,0.0,0.0,3.0,8.399999999999999,3.0,2.7999999999999994,3.1999999999999997,1.142857142857143,0.0
4,minorminer,0.0,1.0,0.0,0.0,0.0,3.0,7.800000000000001,3.0,2.6,3.9,1.5,0.0
